Language,SceneCode,Type,Name,Origin,Korean
Japanese,scene_fate_chr539_ep1,synopsis,,とある街を歩いている最中、一行は星晶獣バアルに声を掛けられる。バアルは以前[ジータ]達と出会ったときに、ルリアが元素の共鳴反応を感じていたことについて言及し、「いい感覚をしている」と褒める。ルリアとビィ、[ジータ]の３人をつなぐ共鳴に興味を持ったバアルは、「また会おう」と一行に告げて去っていくのだった。
Japanese,scene_fate_chr539_ep1,detail,ルリア,はわ……人が多いですね。
Japanese,scene_fate_chr539_ep1,detail,ビィ,おい、ルリア。<br>はぐれねぇように気をつけろよ。
Japanese,scene_fate_chr539_ep1,detail,,<span class='scene-font-katari'>とある大きな街の賑やかな通りを</span><br><span class='scene-font-katari'>歩いていた[ジータ]達。</span>
Japanese,scene_fate_chr539_ep1,detail,？？？,おい、[ジータ]。
Japanese,scene_fate_chr539_ep1,detail,ビィ,ん？
Japanese,scene_fate_chr539_ep1,detail,ルリア,この声は……
Japanese,scene_fate_chr539_ep1,detail,バアル,…………
Japanese,scene_fate_chr539_ep1,detail,ルリア,バアルさん！
Japanese,scene_fate_chr539_ep1,detail,バアル,暫く振りだな。
Japanese,scene_fate_chr539_ep1,detail,ルリア,わぁ、偶然ですね！<br>びっくりしました！
Japanese,scene_fate_chr539_ep1,detail,,<span class='scene-font-katari'>バアルは、メドゥーサの</span><br><span class='scene-font-katari'>古い知り合いの星晶獣。</span>
Japanese,scene_fate_chr539_ep1,detail,,<span class='scene-font-katari'>[ジータ]達とは、</span><br><span class='scene-font-katari'>メドゥーサの姉を探した際に</span><br><span class='scene-font-katari'>顔を合わせていた。</span>
Japanese,scene_fate_chr539_ep1,detail,ビィ,それにしても、お前と<br>こんなところで会うなんてなぁ……<br>ちょっと意外だったぜ。
Japanese,scene_fate_chr539_ep1,detail,バアル,意外？
Japanese,scene_fate_chr539_ep1,detail,ルリア,ふふ、なんだかわかる気がします。
Japanese,scene_fate_chr539_ep1,detail,ルリア,会ったのがあんな場所でしたしね。<br>こんな街中で一緒になるの、<br>少し不思議な感じがします。
Japanese,scene_fate_chr539_ep1,detail,バアル,別に俺は、仙人のように<br>人里離れて引きこもっている<br>わけじゃない。
Japanese,scene_fate_chr539_ep1,detail,バアル,むしろ、あの４人の中では、<br>俺が一番人間達の生活に<br>とけこんでいるくらいだ。
Japanese,scene_fate_chr539_ep1,detail,ビィ,へぇ、そうなのか！<br>なんだかますます意外だぜ！
Japanese,scene_fate_chr539_ep1,detail,バアル,……意外意外と……<br>お前達、俺のことを<br>いったいどう思っているんだ……
Japanese,scene_fate_chr539_ep1,detail,ルリア,あ、えっと……<br>静かなのが好きかなって……
Japanese,scene_fate_chr539_ep1,detail,ビィ,そうそう。<br>なんとなくだけど、<br>うるさいのは嫌いだと思ってたぜ。
Japanese,scene_fate_chr539_ep1,detail,バアル,そのうるさい、というのが<br>どういう状態を指すのか不明だが……
Japanese,scene_fate_chr539_ep1,detail,バアル,別に、音の多い場所は嫌いじゃない。
Japanese,scene_fate_chr539_ep1,detail,ビィ,ってぇと？
Japanese,scene_fate_chr539_ep1,detail,バアル,一見秩序なく響く沢山の音の中から<br>新しい和音を見出し、旋律を聴く……
Japanese,scene_fate_chr539_ep1,detail,バアル,それが、嫌いじゃない。
Japanese,scene_fate_chr539_ep1,detail,ビィ,こぉど……？
Japanese,scene_fate_chr539_ep1,detail,バアル,……まぁ、お前達には<br>わからない話かもな。
Japanese,scene_fate_chr539_ep1,detail,ルリア,……私、わかるかもしれません。
Japanese,scene_fate_chr539_ep1,detail,,<span class='scene-font-katari'>ルリアは目を閉じて、</span><br><span class='scene-font-katari'>両手を耳にそえる。</span>
Japanese,scene_fate_chr539_ep1,detail,ルリア,沢山の靴音……走ってる人に……<br>これは子供……親子……？
Japanese,scene_fate_chr539_ep1,detail,ルリア,安売りだよーって呼び込みをする<br>お店の人の声……<br>荷車の車輪の音……
Japanese,scene_fate_chr539_ep1,detail,ルリア,あっ、何かを焼いてる音がします。<br>これは……パンケーキです！
Japanese,scene_fate_chr539_ep1,detail,ルリア,甘くていい匂いがしてきました～！<br>あ、あっちからはお肉を焼く匂いも……<br>串焼きかな……？
Japanese,scene_fate_chr539_ep1,detail,ビィ,おいおい……いつの間にか<br>音じゃなくて食べ物の匂いの<br>話になっちまってるぞ？
Japanese,scene_fate_chr539_ep1,detail,ルリア,あ、そうでした！<br>えへへ……
Japanese,scene_fate_chr539_ep1,detail,バアル,別に、それほどおかしい話でもないぞ。
Japanese,scene_fate_chr539_ep1,detail,バアル,この雑踏に漂う様々なものの共鳴が<br>旋律を作る……<br>それは、音だけとも限らない。
Japanese,scene_fate_chr539_ep1,detail,,<span class='scene-font-katari'>バアルは、改めて</span><br><span class='scene-font-katari'>ルリアに視線を向ける。</span>
Japanese,scene_fate_chr539_ep1,detail,バアル,ルリア、お前はあの島でも<br>元素の共鳴を感じていたんだったな。
Japanese,scene_fate_chr539_ep1,detail,バアル,…………
Japanese,scene_fate_chr539_ep1,detail,ルリア,これは……！
Japanese,scene_fate_chr539_ep1,detail,ルリア,星晶獣の気配……って<br>わけじゃない……？<br>不思議な感覚が……
Japanese,scene_fate_chr539_ep1,detail,サテュロス,ルリアちゃんも<br>これがわかるの？
Japanese,scene_fate_chr539_ep1,detail,メドゥーサ,この子、星晶獣の気配がわかるのよ。
Japanese,scene_fate_chr539_ep1,detail,サテュロス,そうなんだ！<br>すごーい！ 素敵ね！
Japanese,scene_fate_chr539_ep1,detail,ルリア,いえでも……今のは、普段感じる<br>星晶獣の気配と少し違ってます。
Japanese,scene_fate_chr539_ep1,detail,ルリア,もう少し弱いけど、広い……？<br>みたいな……<br>海の波に少し似てるような……
Japanese,scene_fate_chr539_ep1,detail,メドゥーサ,なかなかいい感覚してるじゃない。
Japanese,scene_fate_chr539_ep1,detail,メドゥーサ,アンタが感じてるのは<br>増幅された元素の共鳴反応よ。
Japanese,scene_fate_chr539_ep1,detail,ルリア,元素……共鳴？
Japanese,scene_fate_chr539_ep1,detail,ナタク,バアルやメドゥーサ、その姉のような<br>土の属性を持つ星晶獣。<br>それからあの星土の結晶……
Japanese,scene_fate_chr539_ep1,detail,ナタク,そこに内在する土の元素同士が<br>互いに影響し合っておこる反応……
Japanese,scene_fate_chr539_ep1,detail,ナタク,と、まぁそんなところだ。
Japanese,scene_fate_chr539_ep1,detail,ナタク,俺も、頭ではわかっていても<br>バアルのように、それを正確に<br>感じ取れるわけじゃあないけどな。
Japanese,scene_fate_chr539_ep1,detail,バアル,やはり、なかなかいい感覚をしている。
Japanese,scene_fate_chr539_ep1,detail,,<span class='scene-font-katari'>バアルは、ルリアをまじまじと</span><br><span class='scene-font-katari'>見つめて小さく微笑んだ。</span>
Japanese,scene_fate_chr539_ep1,detail,ルリア,はわわ……そうでしょうか？
Japanese,scene_fate_chr539_ep1,sel1_txt,,<span class='scene-font-katari'>さすがルリアだね</span>
Japanese,scene_fate_chr539_ep1,sel2_txt,,<span class='scene-font-katari'>……ちょっと近いよ</span>
Japanese,scene_fate_chr539_ep1,detail,ルリア,えへへ……<br>よくわかりませんが、<br>なんだか嬉しいです。
Japanese,scene_fate_chr539_ep1,detail,バアル,あの騒々しいメドゥーサと<br>付き合いのある連中だと言うから<br>どんなものかと思っていたが……
Japanese,scene_fate_chr539_ep1,detail,,<span class='scene-font-katari'>[ジータ]は</span><br><span class='scene-font-katari'>ルリアの腕を軽く引いて、</span><br><span class='scene-font-katari'>バアルとの間に割り込んだ。</span>
Japanese,scene_fate_chr539_ep1,detail,,<span class='scene-font-katari'>[ジータ]は</span><br><span class='scene-font-katari'>ルリアの腕を軽く引いて、</span><br><span class='scene-font-katari'>バアルとの間に割り込んだ。</span>
Japanese,scene_fate_chr539_ep1,detail,ビィ,なんだなんだぁ？<br>ヤキモチか？
Japanese,scene_fate_chr539_ep1,detail,バアル,まぁ、とにかく……
Japanese,scene_fate_chr539_ep1,detail,バアル,あの騒々しいメドゥーサと<br>付き合いのある連中だと言うから<br>どんなものかと思っていたが……
Japanese,scene_fate_chr539_ep1,detail,バアル,お前達、<br>アイツよりよっぽどマシだな。
Japanese,scene_fate_chr539_ep1,detail,ビィ,なぁ、バアル……<br>お前は、単にうるさいのが<br>嫌いってわけじゃねぇんだろ？
Japanese,scene_fate_chr539_ep1,detail,バアル,そう言ったが……なんだ？
Japanese,scene_fate_chr539_ep1,detail,ビィ,それなのに、ヘビっ子のことを<br>騒々しい、って言ってそんなに<br>毛嫌いすんのはなんでなんだ？
Japanese,scene_fate_chr539_ep1,detail,バアル,…………
Japanese,scene_fate_chr539_ep1,detail,バアル,毛嫌いだのなんだの……<br>そういう問題ではなく<br>とにかく相性が悪いんだ。
Japanese,scene_fate_chr539_ep1,detail,ルリア,そ、そうなんですか……？
Japanese,scene_fate_chr539_ep1,detail,バアル,アイツは、昔から我儘で騒々しくて<br>周りを平気で振り回す。
Japanese,scene_fate_chr539_ep1,detail,バアル,たまに気が向いて<br>即興演奏してやっても<br>結局疲れるばかりだ。
Japanese,scene_fate_chr539_ep1,detail,ルリア,せっしょん……？
Japanese,scene_fate_chr539_ep1,detail,ビィ,まぁなんかよくわかんねぇけど<br>お前も結局、ヘビっ子と<br>同じなんじゃねぇのか？
Japanese,scene_fate_chr539_ep1,detail,バアル,同じ？
Japanese,scene_fate_chr539_ep1,detail,ビィ,ツンデレは、<br>あいつだけで足りてるんだけどよぉ。
Japanese,scene_fate_chr539_ep1,detail,バアル,ツン……！？
Japanese,scene_fate_chr539_ep1,detail,バアル,不愉快だ。<br>アイツと一緒にするな。
Japanese,scene_fate_chr539_ep1,detail,ビィ,そういうところなんじゃねぇかなぁ。
Japanese,scene_fate_chr539_ep1,detail,バアル,…………
