Language,SceneCode,Type,Name,Origin,Korean
Japanese,scene_skip_cp013-028_q1_s10,synopsis,,秩序の騎空団が拠点を構える<span class='scene-font-place'>アマルティア島</span>へ向かう途中、不安を治めるようにルリアとビィはこれまでの出来事を振り返る。<span class='scene-font-place'>ルーマシー群島</span>、<span class='scene-font-place'>城砦都市アルビオン</span>、<span class='scene-font-place'>霧に包まれた島</span>、<span class='scene-font-place'>ガロンゾ島</span>を巡る旅の中で、一行はロゼッタやヴィーラ、フェリ、ノア達と出会っていた。空図の欠片も順調に集まる中、ルリアとビィはエルステ帝国に大きな動きがあることを予感するのだった。
Japanese,scene_skip_cp013-028_q1_s10,detail,루리아,…………
Japanese,scene_skip_cp013-028_q1_s10,detail,비,どうした？<br>秩序の騎空団の<span class='scene-font-place'>アマルティア島</span>までは、<br>まだ結構あるみたいだぜ。
Japanese,scene_skip_cp013-028_q1_s10,detail,루리아,ビィさん……
Japanese,scene_skip_cp013-028_q1_s10,detail,루리아,黒騎士さんが捕まったって、<br>どういうことなんでしょうか……？
Japanese,scene_skip_cp013-028_q1_s10,detail,루리아,それに、オルキスちゃんは……
Japanese,scene_skip_cp013-028_q1_s10,detail,비,オイラにもよくわかんねーけど……<br>とりあえず、<br>焦っても仕方ないんじゃねーか？
Japanese,scene_skip_cp013-028_q1_s10,detail,비,今は、ほら……<br>ノートでも書いてよーぜ！
Japanese,scene_skip_cp013-028_q1_s10,detail,비,<span class='scene-font-place'>アマルティア</span>での事情聴取で、<br>黒騎士とのあれやこれやを<br>聞かれるかもしれねーからな！
Japanese,scene_skip_cp013-028_q1_s10,detail,루리아,そ、そうですね……<br>それじゃあ……
Japanese,scene_skip_cp013-028_q1_s10,detail,루리아,次は、緑に覆われた島……<br><span class='scene-font-place'>ルーマシー群島</span>からですよね。
Japanese,scene_skip_cp013-028_q1_s10,detail,비,オイラ達は、<br>黒騎士の残した手掛かりを追って、<br>この島に来たんだよな。
Japanese,scene_skip_cp013-028_q1_s10,detail,비,んで、森の中を進んでたら、<br>いきなりロゼッタが現れて……
Japanese,scene_skip_cp013-028_q1_s10,detail,비,あの時のロゼッタは、<br>胡散臭いことこの上なかったぜ ……
